order_week,product_category_name_english,units,revenue,avg_price,rev_count,rev_score_avg,weekofyear,year,sin_woy,cos_woy,is_holiday_week,units_lag1,units_lag2,units_lag4,units_lag8,units_lag12,units_lag52,revenue_lag1,revenue_lag2,revenue_lag4,revenue_lag8,revenue_lag12,revenue_lag52,avg_price_lag1,avg_price_lag2,avg_price_lag4,avg_price_lag8,avg_price_lag12,avg_price_lag52,rev_count_lag1,rev_count_lag2,rev_count_lag4,rev_count_lag8,rev_count_lag12,rev_count_lag52,rev_score_avg_lag1,rev_score_avg_lag2,rev_score_avg_lag4,rev_score_avg_lag8,rev_score_avg_lag12,rev_score_avg_lag52,units_roll4,revenue_roll4,split
2018-02-26,books_general_interest,12,476.8,39.733333333333334,0,,9,2018,0.8854560256532099,0.4647231720437686,0,6.0,9.0,6.0,9.0,12.0,1.0,609.9,627.6,161.64999999999998,379.7,565.1,116.0,101.64999999999999,69.73333333333333,26.941666666666663,42.18888888888889,47.09166666666667,116.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,8.25,499.05,train
2018-03-05,books_general_interest,3,174.85,58.28333333333333,0,,10,2018,0.9350162426854148,0.35460488704253557,0,12.0,6.0,6.0,15.0,10.0,3.0,476.8,609.9,281.9,788.1,561.8,277.6,39.733333333333334,101.64999999999999,46.98333333333333,52.54,56.17999999999999,92.53333333333335,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,7.5,472.2875,train
2018-03-12,books_general_interest,15,889.65,59.309999999999995,0,,11,2018,0.970941817426052,0.23931566428755804,0,3.0,12.0,9.0,8.0,9.0,5.0,174.85,476.8,627.6,356.8,516.5,484.12,58.28333333333333,39.733333333333334,69.73333333333333,44.6,57.388888888888886,96.824,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,9.0,537.8,train
2018-03-19,books_general_interest,5,222.3,44.46,0,,12,2018,0.992708874098054,0.120536680255323,0,15.0,3.0,6.0,11.0,8.0,6.0,889.65,174.85,609.9,579.65,615.2,491.74,59.309999999999995,58.28333333333333,101.64999999999999,52.695454545454545,76.9,81.95666666666666,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,8.75,440.9,train
2018-03-26,books_general_interest,7,358.84000000000003,51.26285714285715,0,,13,2018,1.0,-1.6081226496766366e-16,0,5.0,15.0,12.0,6.0,9.0,8.0,222.3,889.65,476.8,161.64999999999998,379.7,959.6,44.46,59.309999999999995,39.733333333333334,26.941666666666663,42.18888888888889,119.95,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,7.5,411.41,train
2018-04-02,books_general_interest,9,1468.6799999999998,163.18666666666664,0,,14,2018,0.992708874098054,-0.12053668025532288,0,7.0,5.0,3.0,6.0,15.0,2.0,358.84000000000003,222.3,174.85,281.9,788.1,219.5,51.26285714285715,44.46,58.28333333333333,46.98333333333333,52.54,109.75,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,9.0,734.8675,train
2018-04-09,books_general_interest,6,762.85,127.14166666666667,0,,15,2018,0.9709418174260521,-0.2393156642875575,0,9.0,7.0,15.0,9.0,8.0,3.0,1468.6799999999998,358.84000000000003,889.65,627.6,356.8,379.0,163.18666666666664,51.26285714285715,59.309999999999995,69.73333333333333,44.6,126.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,6.75,703.1674999999999,train
2018-04-16,books_general_interest,20,2445.3399999999997,122.26699999999998,0,,16,2018,0.9350162426854148,-0.35460488704253545,0,6.0,9.0,5.0,6.0,11.0,1.0,762.85,1468.6799999999998,222.3,609.9,579.65,115.0,127.14166666666667,163.18666666666664,44.46,101.64999999999999,52.695454545454545,115.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,10.5,1258.9274999999998,train
2018-04-23,books_general_interest,13,1435.6399999999999,110.43384615384615,0,,17,2018,0.8854560256532099,-0.4647231720437685,0,20.0,6.0,7.0,12.0,6.0,2.0,2445.3399999999997,762.85,358.84000000000003,476.8,161.64999999999998,139.49,122.26699999999998,127.14166666666667,51.26285714285715,39.733333333333334,26.941666666666663,69.745,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,12.0,1528.1274999999998,train
2018-04-30,books_general_interest,18,2164.08,120.22666666666666,0,,18,2018,0.8229838658936565,-0.5680647467311557,0,13.0,20.0,9.0,3.0,6.0,7.0,1435.6399999999999,2445.3399999999997,1468.6799999999998,174.85,281.9,561.09,110.43384615384615,122.26699999999998,163.18666666666664,58.28333333333333,46.98333333333333,80.1557142857143,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,14.25,1701.9775,train
2018-05-07,books_general_interest,14,1015.27,72.51928571428572,0,,19,2018,0.7485107481711013,-0.663122658240795,0,18.0,13.0,6.0,15.0,9.0,2.0,2164.08,1435.6399999999999,762.85,889.65,627.6,107.8,120.22666666666666,110.43384615384615,127.14166666666667,59.309999999999995,69.73333333333333,53.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,16.25,1765.0825,train
2018-05-14,books_general_interest,16,2556.04,159.7525,0,,20,2018,0.6631226582407952,-0.7485107481711012,0,14.0,18.0,20.0,5.0,6.0,4.0,1015.27,2164.08,2445.3399999999997,222.3,609.9,399.4,72.51928571428572,120.22666666666666,122.26699999999998,44.46,101.64999999999999,99.85,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,15.25,1792.7574999999997,train
2018-05-21,books_general_interest,2,177.8,88.9,0,,21,2018,0.5680647467311558,-0.8229838658936564,0,16.0,14.0,13.0,7.0,12.0,7.0,2556.04,1015.27,1435.6399999999999,358.84000000000003,476.8,666.3,159.7525,72.51928571428572,110.43384615384615,51.26285714285715,39.733333333333334,95.18571428571428,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,12.5,1478.2975,train
2018-05-28,books_general_interest,5,124.94,24.988,0,,22,2018,0.46472317204376906,-0.8854560256532096,0,2.0,16.0,18.0,9.0,3.0,3.0,177.8,2556.04,2164.08,1468.6799999999998,174.85,284.39,88.9,159.7525,120.22666666666666,163.18666666666664,58.28333333333333,94.79666666666667,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,9.25,968.5125,train
2018-06-04,books_general_interest,10,824.96,82.49600000000001,0,,23,2018,0.35460488704253584,-0.9350162426854147,0,5.0,2.0,14.0,6.0,15.0,4.0,124.94,177.8,1015.27,762.85,889.65,221.48,24.988,88.9,72.51928571428572,127.14166666666667,59.309999999999995,55.37,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,8.25,920.935,train
2018-06-11,books_general_interest,9,508.6,56.51111111111111,0,,24,2018,0.23931566428755768,-0.970941817426052,0,10.0,5.0,16.0,20.0,5.0,4.0,824.96,124.94,2556.04,2445.3399999999997,222.3,502.9,82.49600000000001,24.988,159.7525,122.26699999999998,44.46,125.725,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,6.5,409.07500000000005,train
2018-06-18,books_general_interest,10,928.4300000000001,92.843,0,,25,2018,0.12053668025532308,-0.992708874098054,0,9.0,10.0,2.0,13.0,7.0,7.0,508.6,824.96,177.8,1435.6399999999999,358.84000000000003,597.1,56.51111111111111,82.49600000000001,88.9,110.43384615384615,51.26285714285715,85.3,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,8.5,596.7325000000001,train
2018-06-25,books_general_interest,7,983.4999999999999,140.49999999999997,0,,26,2018,-3.216245299353273e-16,-1.0,0,10.0,9.0,5.0,18.0,9.0,3.0,928.4300000000001,508.6,124.94,2164.08,1468.6799999999998,359.9,92.843,56.51111111111111,24.988,120.22666666666666,163.18666666666664,119.96666666666665,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,9.0,811.3725,train
2018-07-02,books_general_interest,7,1544.4899999999998,220.64142857142855,0,,27,2018,-0.12053668025532283,-0.992708874098054,0,7.0,10.0,10.0,14.0,6.0,5.0,983.4999999999999,928.4300000000001,824.96,1015.27,762.85,629.7,140.49999999999997,92.843,82.49600000000001,72.51928571428572,127.14166666666667,125.94000000000001,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,8.25,991.2549999999999,train
2018-07-09,books_general_interest,2,630.79,315.395,0,,28,2018,-0.23931566428755743,-0.9709418174260521,0,7.0,7.0,9.0,16.0,20.0,4.0,1544.4899999999998,983.4999999999999,508.6,2556.04,2445.3399999999997,217.48000000000002,220.64142857142855,140.49999999999997,56.51111111111111,159.7525,122.26699999999998,54.370000000000005,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,6.5,1021.8025,train
2018-07-16,books_general_interest,5,143.28,28.656,0,,29,2018,-0.3546048870425356,-0.9350162426854148,0,2.0,7.0,10.0,2.0,13.0,1.0,630.79,1544.4899999999998,928.4300000000001,177.8,1435.6399999999999,122.5,315.395,220.64142857142855,92.843,88.9,110.43384615384615,122.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,5.25,825.5149999999999,train
2018-07-23,books_general_interest,8,1558.0,194.75,0,,30,2018,-0.46472317204376806,-0.8854560256532101,0,5.0,2.0,7.0,5.0,18.0,1.0,143.28,630.79,983.4999999999999,124.94,2164.08,115.0,28.656,315.395,140.49999999999997,24.988,120.22666666666666,115.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,5.5,969.1399999999999,valid
2018-07-30,books_general_interest,11,621.14,56.46727272727273,0,,31,2018,-0.5680647467311556,-0.8229838658936566,0,8.0,5.0,7.0,10.0,14.0,6.0,1558.0,143.28,1544.4899999999998,824.96,1015.27,526.4000000000001,194.75,28.656,220.64142857142855,82.49600000000001,72.51928571428572,87.73333333333335,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,6.5,738.3024999999999,valid
2018-08-06,books_general_interest,13,545.98,41.99846153846154,0,,32,2018,-0.663122658240795,-0.7485107481711013,0,11.0,8.0,2.0,9.0,16.0,3.0,621.14,1558.0,630.79,508.6,2556.04,383.70000000000005,56.46727272727273,194.75,315.395,56.51111111111111,159.7525,127.90000000000002,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,9.25,717.1,valid
2018-08-13,books_general_interest,7,260.45,37.207142857142856,0,,33,2018,-0.7485107481711011,-0.6631226582407952,0,13.0,11.0,5.0,10.0,2.0,5.0,545.98,621.14,143.28,928.4300000000001,177.8,456.89,41.99846153846154,56.46727272727273,28.656,92.843,88.9,91.378,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,9.75,746.3925,valid
2018-08-20,books_general_interest,7,313.1,44.728571428571435,0,,34,2018,-0.8229838658936564,-0.5680647467311559,0,7.0,13.0,8.0,7.0,5.0,8.0,260.45,545.98,1558.0,983.4999999999999,124.94,712.8,37.207142857142856,41.99846153846154,194.75,140.49999999999997,24.988,89.1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,9.5,435.1675,valid
2018-08-27,books_general_interest,1,25.0,25.0,0,,35,2018,-0.8854560256532096,-0.4647231720437691,0,7.0,7.0,11.0,7.0,10.0,2.0,313.1,260.45,621.14,1544.4899999999998,824.96,201.9,44.728571428571435,37.207142857142856,56.46727272727273,220.64142857142855,82.49600000000001,100.95,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,7.0,286.13250000000005,valid
2018-01-08,books_imported,2,234.0,117.0,0,,2,2018,0.23931566428755774,0.970941817426052,0,1.0,1.0,1.0,1.0,1.0,,77.0,77.0,77.0,63.0,19.99,,77.0,77.0,77.0,63.0,19.99,,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.25,116.25,train
2018-01-15,books_imported,2,147.0,73.5,0,,3,2018,0.3546048870425356,0.9350162426854148,0,2.0,1.0,1.0,2.0,2.0,,234.0,77.0,77.0,166.0,99.0,,117.0,77.0,77.0,83.0,49.5,,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.5,133.75,train
2018-01-29,books_imported,3,285.0,95.0,0,,5,2018,0.5680647467311558,0.8229838658936564,0,2.0,2.0,1.0,2.0,1.0,,147.0,234.0,77.0,170.0,61.0,,73.5,117.0,77.0,85.0,61.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.0,185.75,train
2018-02-12,books_imported,1,165.0,165.0,0,,7,2018,0.7485107481711011,0.6631226582407953,0,3.0,2.0,1.0,1.0,1.0,,285.0,147.0,77.0,77.0,61.0,,95.0,73.5,77.0,77.0,61.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.0,207.75,train
2018-02-19,books_imported,1,77.0,77.0,0,,8,2018,0.8229838658936564,0.5680647467311559,0,1.0,3.0,2.0,1.0,1.0,,165.0,285.0,234.0,77.0,63.0,,165.0,95.0,117.0,77.0,63.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.75,168.5,train
2018-03-12,books_imported,2,154.0,77.0,0,,11,2018,0.970941817426052,0.23931566428755804,0,1.0,1.0,2.0,1.0,2.0,,77.0,165.0,147.0,77.0,166.0,,77.0,165.0,73.5,77.0,83.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.75,170.25,train
2018-03-19,books_imported,1,105.0,105.0,0,,12,2018,0.992708874098054,0.120536680255323,0,2.0,1.0,3.0,1.0,2.0,,154.0,77.0,285.0,77.0,170.0,,77.0,77.0,95.0,77.0,85.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.25,125.25,train
2018-04-02,books_imported,2,174.0,87.0,0,,14,2018,0.992708874098054,-0.12053668025532288,0,1.0,2.0,1.0,1.0,1.0,,105.0,154.0,165.0,77.0,77.0,,105.0,77.0,165.0,77.0,77.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.5,127.5,train
2018-04-09,books_imported,1,125.0,125.0,0,,15,2018,0.9709418174260521,-0.2393156642875575,0,2.0,1.0,1.0,2.0,1.0,,174.0,105.0,77.0,234.0,77.0,,87.0,105.0,77.0,117.0,77.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.5,139.5,train
2018-04-23,books_imported,1,18.99,18.99,0,,17,2018,0.8854560256532099,-0.4647231720437685,0,1.0,2.0,2.0,2.0,1.0,,125.0,174.0,154.0,147.0,77.0,,125.0,87.0,77.0,73.5,77.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.25,105.7475,train
2018-05-07,books_imported,3,59.97,19.99,0,,19,2018,0.7485107481711013,-0.663122658240795,0,1.0,1.0,1.0,3.0,1.0,,18.99,125.0,105.0,285.0,77.0,,18.99,125.0,105.0,95.0,77.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.75,94.49,train
2018-05-14,books_imported,3,96.97,32.32333333333333,0,,20,2018,0.6631226582407952,-0.7485107481711012,0,3.0,1.0,2.0,1.0,1.0,,59.97,18.99,174.0,165.0,77.0,,19.99,18.99,87.0,165.0,77.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.0,75.2325,train
2018-05-21,books_imported,4,253.98,63.495,0,,21,2018,0.5680647467311558,-0.8229838658936564,0,3.0,3.0,1.0,1.0,2.0,,96.97,59.97,125.0,77.0,234.0,,32.32333333333333,19.99,125.0,77.0,117.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.75,107.47749999999999,train
2018-06-04,books_imported,2,84.84,42.42,0,,23,2018,0.35460488704253584,-0.9350162426854147,0,4.0,3.0,1.0,2.0,2.0,,253.98,96.97,18.99,154.0,147.0,,63.495,32.32333333333333,18.99,77.0,73.5,,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.0,123.94,train
2018-06-11,books_imported,4,203.66,50.915,0,,24,2018,0.23931566428755768,-0.970941817426052,0,2.0,4.0,3.0,1.0,3.0,,84.84,253.98,59.97,105.0,285.0,,42.42,63.495,19.99,105.0,95.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.25,159.8625,train
2018-06-18,books_imported,1,59.89,59.89,0,,25,2018,0.12053668025532308,-0.992708874098054,0,4.0,2.0,3.0,2.0,1.0,,203.66,84.84,96.97,174.0,165.0,,50.915,42.42,32.32333333333333,87.0,165.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.75,150.5925,train
2018-06-25,books_imported,2,119.78,59.89,0,,26,2018,-3.216245299353273e-16,-1.0,0,1.0,4.0,4.0,1.0,1.0,,59.89,203.66,253.98,125.0,77.0,,59.89,50.915,63.495,125.0,77.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.25,117.0425,train
2018-07-02,books_imported,5,312.85,62.57000000000001,0,,27,2018,-0.12053668025532283,-0.992708874098054,0,2.0,1.0,2.0,1.0,2.0,,119.78,59.89,84.84,18.99,154.0,,59.89,59.89,42.42,18.99,77.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.0,174.04500000000002,valid
2018-07-09,books_imported,2,64.98,32.49,0,,28,2018,-0.23931566428755743,-0.9709418174260521,0,5.0,2.0,4.0,3.0,1.0,,312.85,119.78,203.66,59.97,105.0,,62.57000000000001,59.89,50.915,19.99,105.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.5,139.375,valid
2018-07-30,books_imported,1,24.95,24.95,0,,31,2018,-0.5680647467311556,-0.8229838658936566,0,2.0,5.0,1.0,3.0,2.0,,64.98,312.85,59.89,96.97,174.0,,32.49,62.57000000000001,59.89,32.32333333333333,87.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.5,130.64000000000001,valid
2018-08-06,books_imported,1,749.0,749.0,0,,32,2018,-0.663122658240795,-0.7485107481711013,0,1.0,2.0,2.0,4.0,1.0,,24.95,64.98,119.78,253.98,125.0,,24.95,32.49,59.89,63.495,125.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.25,287.945,valid
2018-07-16,books_technical,6,258.99,43.165,0,,29,2018,-0.3546048870425356,-0.9350162426854148,0,4.0,8.0,11.0,10.0,10.0,1.0,509.91999999999996,584.72,825.37,723.53,482.15999999999997,159.0,127.47999999999999,73.09,75.03363636363636,72.353,48.215999999999994,159.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,4.75,347.1575,train
2018-07-23,books_technical,7,579.19,82.74142857142859,0,,30,2018,-0.46472317204376806,-0.8854560256532101,0,6.0,4.0,1.0,5.0,16.0,1.0,258.99,509.91999999999996,35.0,282.67,754.66,30.0,43.165,127.47999999999999,35.0,56.534000000000006,47.16625,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,6.25,483.20500000000004,train
2018-07-30,books_technical,8,598.96,74.87,0,,31,2018,-0.5680647467311556,-0.8229838658936566,0,7.0,6.0,8.0,6.0,15.0,1.0,579.19,258.99,584.72,480.78999999999996,826.39,45.0,82.74142857142859,43.165,73.09,80.13166666666666,55.092666666666666,45.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,6.25,486.765,train
2018-08-06,books_technical,11,514.83,46.802727272727275,0,,32,2018,-0.663122658240795,-0.7485107481711013,0,8.0,7.0,4.0,6.0,14.0,1.0,598.96,579.19,509.91999999999996,269.28,692.71,75.0,74.87,82.74142857142859,127.47999999999999,44.879999999999995,49.479285714285716,75.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,8.0,487.9925,train
2018-08-13,books_technical,8,429.69,53.71125,0,,33,2018,-0.7485107481711011,-0.6631226582407952,0,11.0,8.0,6.0,11.0,10.0,2.0,514.83,598.96,258.99,825.37,723.53,113.4,46.802727272727275,74.87,43.165,75.03363636363636,72.353,56.7,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,8.5,530.6675,train
2018-08-20,books_technical,5,114.3,22.86,0,,34,2018,-0.8229838658936564,-0.5680647467311559,0,8.0,11.0,7.0,1.0,5.0,1.0,429.69,514.83,579.19,35.0,282.67,148.6,53.71125,46.802727272727275,82.74142857142859,35.0,56.534000000000006,148.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,8.0,414.445,valid
2017-12-18,cds_dvds_musicals,1,65.0,65.0,0,,51,2017,-0.12053668025532363,0.992708874098054,0,1.0,2.0,1.0,2.0,,,65.0,130.0,45.0,90.0,,,65.0,65.0,45.0,45.0,,,0.0,0.0,0.0,0.0,,,,,,,,,1.25,76.25,train
2018-04-16,cds_dvds_musicals,1,65.0,65.0,0,,16,2018,0.9350162426854148,-0.35460488704253545,0,1.0,1.0,1.0,2.0,,,65.0,65.0,45.0,90.0,,,65.0,65.0,45.0,45.0,,,0.0,0.0,0.0,0.0,,,,,,,,,1.25,81.25,valid
2017-11-06,christmas_supplies,4,325.58000000000004,81.39500000000001,0,,45,2017,-0.7485107481711011,0.6631226582407952,0,7.0,1.0,2.0,1.0,1.0,,128.74,55.9,76.83,58.9,69.0,,18.391428571428573,55.9,38.415,58.9,69.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.25,142.53000000000003,train
2017-11-13,christmas_supplies,6,481.26,80.21,0,,46,2017,-0.6631226582407955,0.7485107481711007,0,4.0,7.0,1.0,1.0,3.0,,325.58000000000004,128.74,59.9,57.0,184.7,,81.39500000000001,18.391428571428573,59.9,57.0,61.56666666666666,,0.0,0.0,0.0,0.0,0.0,,,,,,,,4.5,247.87,train
2017-11-20,christmas_supplies,5,352.3,70.46000000000001,0,,47,2017,-0.5680647467311559,0.8229838658936564,0,6.0,4.0,1.0,3.0,1.0,,481.26,325.58000000000004,55.9,197.7,58.9,,80.21,81.39500000000001,55.9,65.89999999999999,58.9,,0.0,0.0,0.0,0.0,0.0,,,,,,,,5.5,321.97,train
2017-11-27,christmas_supplies,6,94.56,15.76,0,,48,2017,-0.4647231720437684,0.88545602565321,0,5.0,6.0,7.0,2.0,1.0,,352.3,481.26,128.74,125.58000000000001,6.19,,70.46000000000001,80.21,18.391428571428573,62.790000000000006,6.19,,0.0,0.0,0.0,0.0,0.0,,,,,,,,5.25,313.425,train
2017-12-04,christmas_supplies,4,92.82000000000001,23.205000000000002,0,,49,2017,-0.35460488704253595,0.9350162426854147,0,6.0,5.0,4.0,2.0,1.0,,94.56,352.3,325.58000000000004,76.83,58.9,,15.76,70.46000000000001,81.39500000000001,38.415,58.9,,0.0,0.0,0.0,0.0,0.0,,,,,,,,5.25,255.235,train
2017-12-11,christmas_supplies,3,102.25999999999999,34.086666666666666,0,,50,2017,-0.2393156642875578,0.970941817426052,0,4.0,6.0,6.0,1.0,1.0,,92.82000000000001,94.56,481.26,59.9,57.0,,23.205000000000002,15.76,80.21,59.9,57.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,4.5,160.485,train
2017-12-18,christmas_supplies,5,177.9,35.58,0,,51,2017,-0.12053668025532363,0.992708874098054,0,3.0,4.0,5.0,1.0,3.0,,102.25999999999999,92.82000000000001,352.3,55.9,197.7,,34.086666666666666,23.205000000000002,70.46000000000001,55.9,65.89999999999999,,0.0,0.0,0.0,0.0,0.0,,,,,,,,4.5,116.885,train
2017-12-25,christmas_supplies,4,120.92,30.23,0,,52,2017,6.432490598706546e-16,1.0,1,5.0,3.0,6.0,7.0,2.0,,177.9,102.25999999999999,94.56,128.74,125.58000000000001,,35.58,34.086666666666666,15.76,18.391428571428573,62.790000000000006,,0.0,0.0,0.0,0.0,0.0,,,,,,,,4.0,123.47500000000001,train
2018-01-01,christmas_supplies,2,139.8,69.9,0,,1,2018,0.12053668025532305,0.992708874098054,1,4.0,5.0,4.0,4.0,2.0,,120.92,177.9,92.82000000000001,325.58000000000004,76.83,,30.23,35.58,23.205000000000002,81.39500000000001,38.415,,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.5,135.22000000000003,train
2018-01-08,christmas_supplies,2,202.10000000000002,101.05000000000001,0,,2,2018,0.23931566428755774,0.970941817426052,0,2.0,4.0,3.0,6.0,1.0,,139.8,120.92,102.25999999999999,481.26,59.9,,69.9,30.23,34.086666666666666,80.21,59.9,,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.25,160.18,train
2018-01-15,christmas_supplies,1,79.9,79.9,0,,3,2018,0.3546048870425356,0.9350162426854148,0,2.0,2.0,5.0,5.0,1.0,,202.10000000000002,139.8,177.9,352.3,55.9,,101.05000000000001,69.9,35.58,70.46000000000001,55.9,,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.25,135.68,train
2018-01-22,christmas_supplies,2,159.8,79.9,0,,4,2018,0.4647231720437685,0.8854560256532099,0,1.0,2.0,4.0,6.0,7.0,,79.9,202.10000000000002,120.92,94.56,128.74,,79.9,101.05000000000001,30.23,15.76,18.391428571428573,,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.75,145.4,train
2018-01-29,christmas_supplies,6,509.6,84.93333333333334,0,,5,2018,0.5680647467311558,0.8229838658936564,0,2.0,1.0,2.0,4.0,4.0,,159.8,79.9,139.8,92.82000000000001,325.58000000000004,,79.9,79.9,69.9,23.205000000000002,81.39500000000001,,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.75,237.85000000000002,train
2018-02-05,christmas_supplies,10,881.3000000000001,88.13000000000001,0,,6,2018,0.6631226582407952,0.7485107481711011,0,6.0,2.0,2.0,3.0,6.0,,509.6,159.8,202.10000000000002,102.25999999999999,481.26,,84.93333333333334,79.9,101.05000000000001,34.086666666666666,80.21,,0.0,0.0,0.0,0.0,0.0,,,,,,,,4.75,407.65,train
2018-02-12,christmas_supplies,9,818.6,90.95555555555556,0,,7,2018,0.7485107481711011,0.6631226582407953,0,10.0,6.0,1.0,5.0,5.0,,881.3000000000001,509.6,79.9,177.9,352.3,,88.13000000000001,84.93333333333334,79.9,35.58,70.46000000000001,,0.0,0.0,0.0,0.0,0.0,,,,,,,,6.75,592.325,train
2018-02-19,christmas_supplies,2,120.05,60.025,0,,8,2018,0.8229838658936564,0.5680647467311559,0,9.0,10.0,2.0,4.0,6.0,,818.6,881.3000000000001,159.8,120.92,94.56,,90.95555555555556,88.13000000000001,79.9,30.23,15.76,,0.0,0.0,0.0,0.0,0.0,,,,,,,,6.75,582.3875,train
2018-02-26,christmas_supplies,5,248.33,49.666000000000004,0,,9,2018,0.8854560256532099,0.4647231720437686,0,2.0,9.0,6.0,2.0,4.0,,120.05,818.6,509.6,139.8,92.82000000000001,,60.025,90.95555555555556,84.93333333333334,69.9,23.205000000000002,,0.0,0.0,0.0,0.0,0.0,,,,,,,,6.5,517.0699999999999,train
2018-03-05,christmas_supplies,1,79.9,79.9,0,,10,2018,0.9350162426854148,0.35460488704253557,0,5.0,2.0,10.0,2.0,3.0,,248.33,120.05,881.3000000000001,202.10000000000002,102.25999999999999,,49.666000000000004,60.025,88.13000000000001,101.05000000000001,34.086666666666666,,0.0,0.0,0.0,0.0,0.0,,,,,,,,4.25,316.71999999999997,train
2018-03-19,christmas_supplies,4,435.20000000000005,108.80000000000001,0,,12,2018,0.992708874098054,0.120536680255323,0,1.0,5.0,9.0,1.0,5.0,,79.9,248.33,818.6,79.9,177.9,,79.9,49.666000000000004,90.95555555555556,79.9,35.58,,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.0,220.86999999999998,train
2018-03-26,christmas_supplies,3,171.42000000000002,57.14000000000001,0,,13,2018,1.0,-1.6081226496766366e-16,0,4.0,1.0,2.0,2.0,4.0,,435.20000000000005,79.9,120.05,159.8,120.92,,108.80000000000001,79.9,60.025,79.9,30.23,,0.0,0.0,0.0,0.0,0.0,,,,,,,,3.25,233.71249999999998,train
2018-04-02,christmas_supplies,1,12.52,12.52,0,,14,2018,0.992708874098054,-0.12053668025532288,0,3.0,4.0,5.0,6.0,2.0,,171.42000000000002,435.20000000000005,248.33,509.6,139.8,,57.14000000000001,108.80000000000001,49.666000000000004,84.93333333333334,69.9,,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.25,174.76,train
2018-04-09,christmas_supplies,1,6.0,6.0,0,,15,2018,0.9709418174260521,-0.2393156642875575,0,1.0,3.0,1.0,10.0,2.0,,12.52,171.42000000000002,79.9,881.3000000000001,202.10000000000002,,12.52,57.14000000000001,79.9,88.13000000000001,101.05000000000001,,0.0,0.0,0.0,0.0,0.0,,,,,,,,2.25,156.285,train
