order_week,product_category_name_english,avg_price,planned_price,price_for_revenue,units_base,units_cal,revenue_base_price,revenue_cal_price
2018-09-17,books_imported,217.2525,217.2525,217.2525,1.27778,1.27778,277.60089945,277.60089945
2018-09-24,books_imported,217.2525,217.2525,217.2525,1.5112832,1.5112832,328.330053408,328.330053408
2018-10-01,books_imported,217.2525,217.2525,217.2525,1.4407176,1.4407176,312.999500394,312.999500394
2018-10-08,books_imported,217.2525,217.2525,217.2525,1.3925937,1.3925937,302.54446280925,302.54446280925
2018-10-15,books_imported,217.2525,217.2525,217.2525,1.3948026,1.3948026,303.0243518565,303.0243518565
2018-10-22,books_imported,217.2525,217.2525,217.2525,1.596795,1.596795,346.9077057375,346.9077057375
2018-10-29,books_imported,217.2525,217.2525,217.2525,1.3416864,1.3416864,291.484724616,291.484724616
2018-09-10,books_technical,49.56099431818183,49.56099431818183,49.56099431818183,8.5099125,8.5099125,421.7597250607245,421.7597250607245
2018-09-17,books_technical,49.56099431818183,49.56099431818183,49.56099431818183,8.287629,8.287629,410.74313378019895,410.74313378019895
2018-09-24,books_technical,49.56099431818183,49.56099431818183,49.56099431818183,7.2281976,7.2281976,358.2366601842955,358.2366601842955
2018-10-01,books_technical,49.56099431818183,49.56099431818183,49.56099431818183,8.203851,8.203851,406.59101279821033,406.59101279821033
2018-10-08,books_technical,49.56099431818183,49.56099431818183,49.56099431818183,6.7149343,6.7149343,332.7988206892643,332.7988206892643
2018-10-15,books_technical,49.56099431818183,49.56099431818183,49.56099431818183,7.817079,7.817079,387.4222079037785,387.4222079037785
2018-10-22,books_technical,49.56099431818183,49.56099431818183,49.56099431818183,7.7387624,7.7387624,383.54075933615917,383.54075933615917
2018-10-29,books_technical,49.56099431818183,49.56099431818183,49.56099431818183,7.4577727,7.4577727,369.61463041099154,369.61463041099154
2018-09-10,cds_dvds_musicals,65.0,65.0,65.0,0.871509,0.871509,56.648085,56.648085
2018-09-17,cds_dvds_musicals,65.0,65.0,65.0,0.78034616,0.78034616,50.7225004,50.7225004
2018-09-24,cds_dvds_musicals,65.0,65.0,65.0,1.0161896,1.0161896,66.052324,66.052324
2018-10-01,cds_dvds_musicals,65.0,65.0,65.0,0.9802154,0.9802154,63.714000999999996,63.714000999999996
2018-10-08,cds_dvds_musicals,65.0,65.0,65.0,0.9320928,0.9320928,60.586032,60.586032
2018-10-15,cds_dvds_musicals,65.0,65.0,65.0,0.8846626,0.8846626,57.503068999999996,57.503068999999996
2018-10-22,cds_dvds_musicals,65.0,65.0,65.0,0.92348945,0.92348945,60.02681425,60.02681425
2018-10-29,cds_dvds_musicals,65.0,65.0,65.0,0.8914324,0.8914324,57.943106,57.943106
2018-09-10,christmas_supplies,63.98675,63.98675,63.98675,3.0118275,3.0118275,192.71705328562498,192.71705328562498
2018-09-17,christmas_supplies,63.98675,63.98675,63.98675,3.3498473,3.3498473,214.345841723275,214.345841723275
2018-09-24,christmas_supplies,63.98675,63.98675,63.98675,3.122189,3.122189,199.77872699575002,199.77872699575002
2018-10-01,christmas_supplies,63.98675,63.98675,63.98675,3.252979,3.252979,208.14755402825,208.14755402825
2018-10-08,christmas_supplies,63.98675,63.98675,63.98675,2.762923,2.762923,176.79046327025,176.79046327025
2018-10-15,christmas_supplies,63.98675,63.98675,63.98675,3.229126,3.229126,206.6212780805,206.6212780805
2018-10-22,christmas_supplies,63.98675,63.98675,63.98675,3.5958173,3.5958173,230.08466262077502,230.08466262077502
2018-10-29,christmas_supplies,63.98675,63.98675,63.98675,3.296997,3.296997,210.96412278975,210.96412278975
