order_week,product_category_name_english,avg_price,units,revenue
2018-09-10,agro_industry_and_commerce,190.3938888888889,4.6435666,884.1067048933772
2018-09-10,air_conditioning,187.45958333333334,4.060851,761.2454546423753
2018-09-10,art,90.10166666666666,0.8411718,75.79098123123248
2018-09-10,arts_and_craftmanship,79.02419642857143,2.3073778,182.3386777069739
2018-09-10,audio,98.51708333333332,7.8940816,777.7018940943478
2018-09-10,auto,120.09665233501842,70.621895,8481.45315141046
2018-09-10,baby,97.91565425459956,42.17099,4129.200075457968
2018-09-10,bed_bath_table,92.69026163363507,95.272705,8830.85196023556
2018-09-10,books_general_interest,45.10036213786215,10.823036,488.1228517737185
2018-09-10,books_imported,217.2525,0.6800712,147.74716296806932
2018-09-10,books_technical,49.56099431818183,8.5099125,421.75972460698006
2018-09-10,cds_dvds_musicals,65.0,0.871509,56.64808601140976
2018-09-10,christmas_supplies,63.98675,3.0118275,192.71705129384995
2018-09-10,cine_photo,58.63354166666667,2.1334045,125.0890612516304
2018-09-10,computers,841.8125,4.134701,3480.642796278
2018-09-10,computers_accessories,92.6932744216227,69.34762,6428.057795309804
2018-09-10,consoles_games,102.39000892857143,16.469013,1686.2624100376197
2018-09-10,construction_tools_construction,140.12401357136838,28.901953,4049.8576184734834
2018-09-10,construction_tools_lights,137.5767781986532,15.587538,2144.4832258277265
2018-09-10,construction_tools_safety,153.65541666666667,5.5843425,858.0644705285629
2018-09-10,cool_stuff,136.41866979949873,26.513792,3616.976241159571
2018-09-10,costruction_tools_garden,110.5209375,2.4802327,274.1176449470222
2018-09-10,costruction_tools_tools,117.264375,2.526,296.2098139339685
2018-09-10,diapers_and_hygiene,69.7225,1.0106312,70.4637340965867
2018-09-10,drinks,48.846493055555555,6.360096,310.66838401145407
2018-09-10,dvds_blu_ray,47.25875,1.6886865,79.80521266207099
2018-09-10,electronics,95.01823675775978,31.20266,2964.821698003404
2018-09-10,fashio_female_clothing,36.865,2.369501,87.3516585636139
2018-09-10,fashion_bags_accessories,64.89250315656565,25.193094,1634.842948371503
2018-09-10,fashion_childrens_clothes,52.489999999999995,0.59468186,31.2148507797718
2018-09-10,fashion_male_clothing,106.91,1.2261447,131.0871268236637
2018-09-10,fashion_shoes,173.0,1.8486654,319.8191066980362
2018-09-10,fashion_sport,77.4,1.2334528,95.46924648284913
2018-09-10,fashion_underwear_beach,69.9125,1.2322779,86.15162659883498
2018-09-10,fixed_telephony,265.33458333333334,5.060004,1342.5941151765983
2018-09-10,flowers,44.08625,1.6107044,71.00991782426834
2018-09-10,food,69.17852859177859,26.076279,1803.9185906828482
2018-09-10,food_drink,43.81729166666667,6.7327294,295.0099693647027
2018-09-10,furniture_bedroom,167.35,2.961818,495.6602389216423
2018-09-10,furniture_decor,93.39075398844987,71.22837,6652.071241913585
2018-09-10,furniture_living_room,123.72369218200102,10.986789,1359.3260693359143
2018-09-10,furniture_mattress_and_upholstery,114.975,0.9646931,110.91559251397848
2018-09-10,garden_tools,112.40679900553376,35.613182,4003.163798650665
2018-09-10,health_beauty,143.91942701772177,120.062706,17279.355852803634
2018-09-10,home_appliances,87.52751657572024,14.939981,1307.6594749311066
2018-09-10,home_appliances_2,530.6721666666667,4.9629416,2633.694996628682
2018-09-10,home_comfort_2,12.9,1.3249565,17.091939318180085
2018-09-10,home_confort,123.2236875,6.3472767,782.1348390315771
2018-09-10,home_construction,179.10909161490684,12.081444,2163.8964220182647
2018-09-10,housewares,100.0056035068071,100.96733,10097.298864387894
2018-09-10,industry_commerce_and_business,262.48,2.3351464,612.929234199524
2018-09-10,kitchen_dining_laundry_garden_furniture,136.19035714285715,3.2734034,445.8059789552859
2018-09-10,la_cuisine,194.5,1.3031574,253.46412378549576
2018-09-10,luggage_accessories,104.1867865497076,15.67392,1633.0153238613732
2018-09-10,market_place,121.46208333333333,3.2056582,389.3659231111407
2018-09-10,music,75.41333333333333,1.6315749,123.04249946594237
2018-09-10,musical_instruments,244.7041319444444,10.169295,2488.4685815586313
2018-09-10,office_furniture,223.57650375939852,14.373344,3213.5420930632977
2018-09-10,party_supplies,90.47708333333333,2.503548,226.51371259937682
2018-09-10,perfumery,111.89363508205791,39.86471,4460.607510489862
2018-09-10,pet_shop,126.49666878128477,34.6402,4381.87010434058
2018-09-10,security_and_services,141.64499999999998,0.46810704,66.30502234607934
2018-09-10,signaling_and_security,85.32225,5.9849825,510.6521723034382
2018-09-10,small_appliances,266.9498125,10.038754,2679.843621683657
2018-09-10,small_appliances_home_oven_and_coffee,222.05276785714284,2.9882762,663.5550109264892
2018-09-10,sports_leisure,106.1013118608872,72.588,7701.681753369853
2018-09-10,stationery,89.98196478683735,32.147366,2892.6831167154787
2018-09-10,tablets_printing_image,63.7,1.0882541,69.32178579568863
2018-09-10,telephony,129.78883224791105,48.977497,6356.732155142185
2018-09-10,toys,103.82085962301588,33.144478,3441.0881815448224
2018-09-10,unknown,123.71496428571427,8.370197,1035.5186595566613
2018-09-10,watches_gifts,168.48735467296967,77.18168,13004.136885508571
2018-09-17,agro_industry_and_commerce,190.3938888888889,2.1783803,414.75028745346606
2018-09-17,air_conditioning,187.45958333333334,4.1824055,784.031987075011
2018-09-17,art,90.10166666666666,1.2425166,111.95281984110673
2018-09-17,arts_and_craftmanship,79.02419642857143,2.882398,227.77917705184646
2018-09-17,audio,98.51708333333332,7.9831114,786.4728492335478
2018-09-17,auto,120.09665233501842,62.455097,7500.6480947963955
2018-09-17,baby,97.91565425459956,35.36875,3463.1544458247995
