order_week,product_category_name_english,avg_price,units,revenue
17-09-2018,construction_tools_construction,124.3221057,15.279213,1899.543927
17-09-2018,construction_tools_lights,101.3074032,3.3681018,341.2136506
17-09-2018,construction_tools_safety,153.6554167,7.497386,1152.013966
17-09-2018,cool_stuff,121.6509912,9.478982,1153.127553
17-09-2018,costruction_tools_garden,110.5209375,2.0771537,229.5689723
17-09-2018,costruction_tools_tools,117.264375,3.5672956,418.3166833
17-09-2018,diapers_and_hygiene,69.7225,1.1234049,78.32659539
17-09-2018,drinks,43.16420139,1.8880105,81.49446553
17-09-2018,dvds_blu_ray,47.25875,1.9282316,91.12581498
17-09-2018,electronics,95.01823676,25.297537,2403.727346
17-09-2018,fashio_female_clothing,36.865,2.004107,73.8814045
17-09-2018,fashion_bags_accessories,63.02113952,11.937961,752.3438821
17-09-2018,fashion_childrens_clothes,52.49,0.9636852,50.58383691
17-09-2018,fashion_male_clothing,106.91,1.665459,178.0542256
17-09-2018,fashion_shoes,173,2.0289655,351.0110269
17-09-2018,fashion_sport,77.4,1.04962,81.2405905
17-09-2018,fashion_underwear_beach,69.9125,2.228665,155.8115497
17-09-2018,fixed_telephony,265.3345833,1.6272987,431.7786259
17-09-2018,flowers,44.08625,1.8286799,80.61964009
17-09-2018,food,69.17852859,18.113302,1253.051596
17-09-2018,food_drink,43.81729167,5.492169,240.6519667
17-09-2018,furniture_bedroom,167.35,2.4356742,407.6100758
17-09-2018,furniture_decor,92.9511307,32.88335,3056.544598
17-09-2018,furniture_living_room,123.7236922,7.3335824,907.3378916
17-09-2018,furniture_mattress_and_upholstery,114.975,0.9404988,108.1338529
17-09-2018,garden_tools,99.18884446,9.865676,978.5649949
17-09-2018,health_beauty,128.9900259,41.338074,5332.1992
17-09-2018,home_appliances,87.52751658,16.51716,1445.706032
17-09-2018,home_appliances_2,524.9155,1.8864343,990.2186125
17-09-2018,home_comfort_2,12.9,1.9253355,24.83682829
17-09-2018,home_confort,158.583375,2.2998924,364.724703
17-09-2018,home_construction,179.1090916,7.1157784,1274.500614
17-09-2018,housewares,87.71028803,52.52433,4606.924125
17-09-2018,industry_commerce_and_business,262.48,3.987532,1046.647373
17-09-2018,kitchen_dining_laundry_garden_furniture,136.1903571,2.0454855,278.5754003
17-09-2018,la_cuisine,194.5,1.5672568,304.8314492
17-09-2018,luggage_accessories,82.55378655,3.261302,269.2328287
17-09-2018,market_place,121.4620833,2.258517,274.3241833
17-09-2018,music,75.41333333,2.2726154,171.3855052
17-09-2018,musical_instruments,244.7041319,7.1661625,1753.589572
17-09-2018,office_furniture,321.9775,1.5361321,494.5999723
17-09-2018,party_supplies,90.47708333,0.9436832,85.38170416
17-09-2018,perfumery,106.0015351,22.413675,2375.88399
17-09-2018,pet_shop,126.4966688,31.356302,3966.467781
17-09-2018,security_and_services,141.645,0.9221518,130.6181923
17-09-2018,signaling_and_security,85.32225,3.6239233,309.2012899
17-09-2018,small_appliances,266.9498125,5.5796866,1489.496303
17-09-2018,small_appliances_home_oven_and_coffee,222.0527679,4.459166,990.1701637
17-09-2018,sports_leisure,98.02094446,49.79365,4880.820756
17-09-2018,stationery,81.67855899,16.203352,1323.46644
17-09-2018,tablets_printing_image,63.7,0.9585716,61.06101174
17-09-2018,telephony,100.5902431,21.699707,2182.778806
17-09-2018,toys,95.62970486,18.119732,1732.784614
17-09-2018,unknown,156.1257143,3.2173913,502.3175074
17-09-2018,watches_gifts,152.6711205,31.581158,4821.53073
24-09-2018,agro_industry_and_commerce,190.3938889,6.4863415,1234.959778
24-09-2018,air_conditioning,187.4595833,5.7107387,1070.53269
24-09-2018,art,90.10166667,1.6365173,147.452935
24-09-2018,arts_and_craftmanship,79.02419643,4.3219447,341.538208
24-09-2018,audio,71.62333333,3.0103579,215.6118642
24-09-2018,auto,113.6092786,28.151785,3198.303973
24-09-2018,baby,99.84017806,18.47192,1844.239783
24-09-2018,bed_bath_table,89.71934623,47.4529,4257.443159
24-09-2018,books_general_interest,37.23354396,2.5923536,96.52251106
24-09-2018,books_imported,217.2525,1.2938454,281.091151
24-09-2018,books_technical,49.56099432,6.3722057,315.8128522
24-09-2018,cds_dvds_musicals,65,1.2985325,84.40461159
24-09-2018,christmas_supplies,63.98675,4.7139435,301.6299231
24-09-2018,cine_photo,58.63354167,3.7077367,217.3977361
24-09-2018,computers,841.8125,5.6740513,4776.487297
24-09-2018,computers_accessories,85.51796961,32.037613,2739.791608
24-09-2018,consoles_games,72.20782143,7.010729,506.2294559
24-09-2018,construction_tools_construction,124.3221057,11.615809,1444.101889
24-09-2018,construction_tools_lights,101.3074032,3.3797698,342.3957021
24-09-2018,construction_tools_safety,153.6554167,8.299307,1275.233455
24-09-2018,cool_stuff,121.6509912,9.712549,1181.541239
24-09-2018,costruction_tools_garden,110.5209375,2.7606115,305.1053748
24-09-2018,costruction_tools_tools,117.264375,3.1967864,374.8691596
24-09-2018,diapers_and_hygiene,69.7225,1.395087,97.26895362
24-09-2018,drinks,43.16420139,2.2096972,95.37981696
24-09-2018,dvds_blu_ray,47.25875,2.1248698,100.4186918
24-09-2018,electronics,95.01823676,25.168516,2391.468027
24-09-2018,fashio_female_clothing,36.865,2.4148152,89.02216189
24-09-2018,fashion_bags_accessories,63.02113952,10.412371,656.1994655
24-09-2018,fashion_childrens_clothes,52.49,1.2638452,66.33923483
24-09-2018,fashion_male_clothing,106.91,2.196332,234.8098518
24-09-2018,fashion_shoes,173,2.5089674,434.0513601
24-09-2018,fashion_sport,77.4,1.3786602,106.7082996
24-09-2018,fashion_underwear_beach,69.9125,3.036779,212.3088067
24-09-2018,fixed_telephony,265.3345833,2.027615,537.9963998
24-09-2018,flowers,44.08625,2.1416144,94.41574948
24-09-2018,food,69.17852859,16.350029,1131.070948
24-09-2018,food_drink,43.81729167,6.232548,273.0933839
24-09-2018,furniture_bedroom,167.35,2.5825129,432.1835264
24-09-2018,furniture_decor,92.9511307,26.644812,2476.665368
24-09-2018,furniture_living_room,123.7236922,7.5114512,929.3444816
24-09-2018,furniture_mattress_and_upholstery,114.975,1.1806531,135.7455896
24-09-2018,garden_tools,99.18884446,10.402472,1031.809132
24-09-2018,health_beauty,128.9900259,36.291405,4681.229234
24-09-2018,home_appliances,87.52751658,16.510828,1445.151773
24-09-2018,home_appliances_2,524.9155,3.0863352,1620.065175
24-09-2018,home_comfort_2,12.9,1.9482071,25.13187211
24-09-2018,home_confort,158.583375,2.7607944,437.8160938
24-09-2018,home_construction,179.1090916,6.4497743,1155.21321
24-09-2018,housewares,87.71028803,47.920998,4203.164504
24-09-2018,industry_commerce_and_business,262.48,4.681698,1228.85205
24-09-2018,kitchen_dining_laundry_garden_furniture,136.1903571,2.507699,341.5244242
24-09-2018,la_cuisine,194.5,2.1115556,410.6975596
24-09-2018,luggage_accessories,82.55378655,3.754742,309.9681619
24-09-2018,market_place,121.4620833,2.4669042,299.6353191
24-09-2018,music,75.41333333,2.6767204,201.8604063
24-09-2018,musical_instruments,244.7041319,6.9050646,1689.697835
24-09-2018,office_furniture,321.9775,2.3857262,768.1501619
24-09-2018,party_supplies,90.47708333,1.2587007,113.8835707
24-09-2018,perfumery,106.0015351,18.360899,1946.283476
24-09-2018,pet_shop,126.4966688,31.20632,3947.495501
24-09-2018,security_and_services,141.645,1.4164951,200.6394463
24-09-2018,signaling_and_security,85.32225,3.3925307,289.4583508
24-09-2018,small_appliances,266.9498125,5.632109,1503.490486
24-09-2018,small_appliances_home_oven_and_coffee,222.0527679,4.7380953,1052.107172
24-09-2018,sports_leisure,98.02094446,48.5143,4755.417633
24-09-2018,stationery,81.67855899,12.61887,1030.6911
24-09-2018,tablets_printing_image,63.7,1.2644527,80.54563673
24-09-2018,telephony,100.5902431,20.304655,2042.450191
24-09-2018,toys,95.62970486,16.997614,1625.476801
24-09-2018,unknown,156.1257143,3.5332072,551.6244944
24-09-2018,watches_gifts,152.6711205,28.680784,4378.727464
01-10-2018,agro_industry_and_commerce,190.3938889,7.460978,1420.524622
01-10-2018,air_conditioning,187.4595833,6.820401,1278.549566
01-10-2018,art,90.10166667,1.8236763,164.3162784
01-10-2018,arts_and_craftmanship,79.02419643,4.4929285,355.0500647
01-10-2018,audio,71.62333333,3.34783,239.7827481
01-10-2018,auto,113.6092786,29.524261,3354.230047
01-10-2018,baby,99.84017806,19.202791,1917.210094
01-10-2018,bed_bath_table,89.71934623,47.776302,4286.458611
01-10-2018,books_general_interest,37.23354396,2.3304946,86.7725747
01-10-2018,books_imported,217.2525,1.2855506,279.2890805
01-10-2018,books_technical,49.56099432,6.7952356,336.7786346
01-10-2018,cds_dvds_musicals,65,1.1459237,74.48504269
01-10-2018,christmas_supplies,63.98675,4.8572774,310.8013942
01-10-2018,cine_photo,58.63354167,3.7439392,219.5204128
01-10-2018,computers,841.8125,6.6979012,5638.376995
01-10-2018,computers_accessories,85.51796961,33.199,2839.111185
01-10-2018,consoles_games,72.20782143,8.554145,617.6761645
01-10-2018,construction_tools_construction,124.3221057,14.488927,1801.2939
01-10-2018,construction_tools_lights,101.3074032,3.409134,345.3705037
01-10-2018,construction_tools_safety,153.6554167,8.731623,1341.661124
01-10-2018,cool_stuff,121.6509912,10.530962,1281.101965
01-10-2018,costruction_tools_garden,110.5209375,2.9963458,331.1589423
01-10-2018,costruction_tools_tools,117.264375,3.418543,400.8733201
01-10-2018,diapers_and_hygiene,69.7225,1.3492883,94.07575659
